date,state,district,pincode,bio_age_5_17,bio_age_17_
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,10,16
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,11,6
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,23,7
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,26,12
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,0,3
01-04-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,1286,374
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,6,0
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,36,8
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,3,3
26-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,11,9
01-04-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,637,199
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,26,12
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,19,19
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,29,9
05-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,6,12
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,5,4
13-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,27,11
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,50,37
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,22,59
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,24,4
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,9,12
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,40,19
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,5,5
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,0,2
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,65,32
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,1,0
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,25,25
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,7,3
13-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,21,16
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,9,8
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,16,8
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,42,15
07-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,31,15
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,13,8
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,7,7
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,9,8
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,11,11
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,8,9
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,35,11
01-04-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,1160,328
02-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,10,4
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,3,6
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,12,7
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,19,12
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,14,9
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,45,14
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,8,3
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,5,7
14-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,0,3
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,8,9
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,3,2
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,13,7
05-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,5,13
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,9,14
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,24,11
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,8,7
15-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,15,11
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,8,2
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,28,4
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,2,2
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,5,4
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,5,3
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,40,15
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,8,3
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,5,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,22,7
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,25,14
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,18,6
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,4,4
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,16,9
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,14,10
19-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,7,4
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,21,1
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,32,11
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,48,15
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,15,4
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,8,9
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06082,1,0
06-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,5,6
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,3,4
09-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,7,8
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,6,2
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,4,0
19-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,4,8
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,8,3
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,14,1
01-05-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,1414,348
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,11,7
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,27,43
01-07-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,498,427
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,1,3
07-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,22,44
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,20,14
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,17,5
19-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,10,7
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,7,9
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,16,17
01-07-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,59,37
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,14,3
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,12,2
02-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,6,4
01-07-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,451,311
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,2,0
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,29,11
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,16,9
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,13,15
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,3,2
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,15,11
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,11,3
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,32,12
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,11,14
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,34,7
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,11,2
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,17,7
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,3,3
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,19,7
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,37,4
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,4,1
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,39,20
01-07-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,353,447
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,38,18
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,10,11
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,12,5
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,46,11
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,4,5
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,47,26
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,12,4
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,2,2
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,17,20
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,9,7
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,54,26
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,3,8
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,12,8
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,15,6
07-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,4,1
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,15,8
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,18,21
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,3,5
01-07-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,363,455
01-05-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,1303,184
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,9,7
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,15,12
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,0,2
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,2,3
19-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,1,1
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,8,14
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,3,1
05-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,6,10
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,9,7
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,14,10
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,0,1
07-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,21,12
09-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,45,22
17-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,18,17
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,9,25
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,27,27
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,112,13
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,31,13
01-07-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,216,89
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,24,16
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,18,21
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,28,2
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,67,19
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,4,2
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,7,6
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,4,5
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,32,6
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,45,22
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,12,14
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,2,2
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,11,6
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,25,4
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,5,13
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,49,29
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,6,3
18-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,2,1
14-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,6,2
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,9,4
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,20,29
01-04-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,436,288
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,21,8
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,6,1
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,10,8
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,18,12
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,5,1
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,16,10
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,18,27
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00127,0,1
01-05-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,62,33
14-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,1,2
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,10,10
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,11,9
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,87,20
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,25,16
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,1,7
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,6,20
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,3,4
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,28,9
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,14,21
07-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,22,16
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,60,72
15-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,8,5
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,16,1
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,54,39
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,45,36
09-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,42,45
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,3,1
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,22,15
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,19,11
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,9,6
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,7,3
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,4,3
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,18,24
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,8,10
09-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,5,6
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,7,1
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,25,20
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,23,12
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,3,3
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,27,16
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,1,0
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,9,4
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,86,27
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,4,2
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,10,14
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,79,20
09-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,8,7
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,0,1
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,50,25
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,0,1
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,18,14
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,70,18
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,21,14
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,5,1
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,1,1
15-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,19,24
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,7,6
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,14,4
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,112,24
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,12,5
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,29,18
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,1,1
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,10,5
01-05-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,847,188
05-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,5,5
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,6,3
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,0,1
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,29,8
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,35,14
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,15,11
09-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,27,19
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,38,18
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,3,2
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,12,5
15-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,11,8
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,12,16
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,1,0
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,53,20
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,27,25
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,22,15
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,11,9
06-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,15,17
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,13,15
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,56,25
17-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,4,1
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,2,4
09-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,4,11
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,49,43
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,4,4
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,13,8
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,11,20
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,26,20
01-05-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,506,234
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,36,18
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,25,8
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,4,3
06-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,17,5
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,1,8
01-07-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,726,170
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,7,7
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,2,1
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,10,4
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,21,11
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,21,9
20-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00147,20,11
18-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00133,14,8
15-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00157,11,8
06-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00146,101,8
12-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00173,16,10
13-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00144,20,7
15-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00147,18,23
14-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00132,14,3
16-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00175,20,10
02-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00167,35,20
02-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00163,27,28
12-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00150,14,8
08-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00161,27,7
29-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00139,17,10
14-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00135,1,0
14-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00158,2,0
29-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00138,6,5
28-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00145,0,1
16-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00147,6,12
18-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00135,10,7
06-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00173,1,2
01-07-2025,Rajasthan,Alwar,SAMPLE_PIN_00177,110,94
25-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00139,22,11
18-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00173,29,10
16-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00154,12,11
25-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00141,21,18
13-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00160,30,21
07-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00168,3,2
25-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00169,48,37
20-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00156,10,5
19-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00173,37,11
19-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00140,39,24
11-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00138,4,2
08-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00144,42,9
13-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00140,9,1
14-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00171,1,1
13-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00152,50,7
09-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00134,2,4
13-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00162,12,17
17-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00172,70,14
17-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00165,3,13
12-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00178,6,10
16-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00143,18,10
19-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00138,1,1
15-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00162,15,16
15-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00153,6,10
06-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00154,3,7
09-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00140,72,28
09-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00152,30,16
14-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00153,5,5
05-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00169,48,19
16-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00173,16,20
01-06-2025,Rajasthan,Alwar,SAMPLE_PIN_00147,252,224
08-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00165,0,5
11-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00146,70,42
20-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00140,9,8
02-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00134,7,4
06-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00142,5,5
14-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00168,1,4
16-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00152,37,15
01-03-2025,Rajasthan,Alwar,SAMPLE_PIN_00147,238,426
07-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00149,1,0
