date,state,district,pincode,demo_age_5_17,demo_age_17_
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,3,13
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,0,9
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,3,98
27-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,3,9
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,13,31
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,11,44
09-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00127,0,1
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,3,30
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,5,28
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,7,50
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,0,17
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,6,25
26-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,1,0
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,1,25
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,2,23
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,5,55
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,15,82
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,3,66
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,2,28
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,3,8
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,0,5
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,3,69
24-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,5,40
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,1,1
17-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,6,21
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,0,19
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,2,58
28-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,0,1
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,1,2
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,3,20
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,4,30
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,3,11
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,1,22
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,0,7
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,2,39
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,1,21
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,12,68
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,0,7
18-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,0,4
30-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,2,40
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,4,27
23-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,2,22
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,20,93
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,3,14
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,3,30
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,7,79
28-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,5,38
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,2,27
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,8,61
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,2,6
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,4,16
29-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,5,61
27-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,0,39
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,9,65
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,2,11
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,0,10
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,7,58
20-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,8,42
22-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,0,2
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,2,12
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,4,55
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,2,7
01-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,0,12
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,5,19
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,2,15
13-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,9,42
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,0,17
20-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,1,11
26-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,2,23
18-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,0,2
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,25,87
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,6,106
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,3,54
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,1,29
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,1,21
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,3,14
01-03-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,61,926
27-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,0,27
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00130,0,1
27-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,1,47
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,1,36
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,8,61
01-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00127,0,1
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,2,25
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,3,18
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,3,13
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,3,41
02-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,0,4
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,3,26
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,0,2
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,5,31
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,3,16
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,0,14
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,10,36
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,5,31
02-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00128,0,1
01-03-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,132,1749
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,12,34
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,7,29
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,14,60
28-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,1,68
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,0,4
02-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,2,11
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,2,20
18-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,5,26
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,1,4
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,1,28
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,0,8
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,1,30
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,4,13
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00129,0,1
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,12,74
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,0,1
27-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,1,19
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,12,63
19-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,8,65
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,1,36
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,23,100
20-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,0,27
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,0,2
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,5,24
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,6,84
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,0,4
18-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,2,8
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,2,5
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,0,20
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,1,34
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,5,32
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,21,130
02-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,8,23
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,0,23
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,1,39
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00103,0,1
09-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,26,108
26-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,0,25
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,15,93
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,3,39
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,0,14
24-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,4,30
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,6,70
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,0,1
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,3,2
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,0,14
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,16,62
23-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,1,20
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,14,81
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,4,80
07-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,1,6
05-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,3,16
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,1,7
23-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,1,1
06-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,6,37
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,0,35
28-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,1,27
23-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,2,27
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,3,54
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,4,39
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,8,84
14-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,1,8
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,0,1
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,12,83
15-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,4,63
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,2,20
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,1,23
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,15,50
07-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,3,18
17-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,4,25
04-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,4,69
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,5,23
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,6,40
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,8,29
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,14,76
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,6,34
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,13,78
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,11,56
05-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,5,82
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,1,12
02-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,4,9
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,1,35
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,15,45
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,0,4
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,1,6
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,9,73
20-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,2,53
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,0,2
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,0,7
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,0,3
27-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,6,114
01-03-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,55,376
23-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,9,85
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,3,17
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,5,29
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,2,1
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,9,73
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,6,120
18-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,1,26
26-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,2,8
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,1,17
19-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,3,36
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,1,11
26-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,3,57
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,5,34
05-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,1,11
27-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,14,161
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,2,17
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,1,39
06-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,11,50
01-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,0,6
30-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,4,25
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,3,27
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,2,24
26-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,5,25
29-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,0,17
23-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,2,32
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,1,14
01-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,5,20
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,3,8
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,4,19
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,1,22
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00103,0,1
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,2,24
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,2,32
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,0,1
26-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,8,66
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,0,5
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06617,0,1
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,4,38
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,0,7
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,0,2
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,2,24
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,8,49
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,2,5
18-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,1,5
10-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,0,32
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,3,20
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,0,9
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,0,1
16-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,3,55
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,7,86
14-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,0,7
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,2,76
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,2,5
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,2,8
02-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,2,44
28-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,2,17
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,10,22
11-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,1,31
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06081,0,1
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,0,4
08-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,3,14
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,3,48
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,9,85
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00130,0,1
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,5,43
26-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,0,3
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,2,27
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,2,15
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,1,49
28-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,4,88
12-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,3,35
01-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_06082,0,1
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,1,14
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,2,14
18-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,0,2
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,3,49
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,6,21
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,6,82
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,2,22
03-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,4,11
05-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,2,23
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,14,77
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,4,79
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,26,41
14-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,5,77
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,0,18
04-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,3,23
02-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,6,69
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,5,49
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,5,13
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,0,22
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,0,9
20-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,3,16
13-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,2,17
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,3,12
25-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00176,0,17
21-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00137,0,1
28-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00168,0,5
19-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00134,1,5
12-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00168,0,5
11-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00136,3,10
19-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00145,2,15
02-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00139,1,8
05-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00134,2,2
14-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00144,3,5
22-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00142,1,5
01-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00141,0,9
06-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00137,1,2
11-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00155,5,12
16-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00168,0,8
17-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00169,1,16
11-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00137,1,0
16-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00142,1,22
01-03-2025,Rajasthan,Alwar,SAMPLE_PIN_00166,30,551
27-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00135,0,18
31-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00141,2,23
17-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00154,0,3
06-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00173,2,14
04-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00173,3,18
01-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00133,1,7
28-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00146,0,17
15-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00172,0,15
14-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00140,3,27
17-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00157,0,21
26-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00136,1,8
13-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00170,0,1
17-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00176,2,24
16-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00164,5,36
20-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00136,0,9
13-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00154,2,4
01-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00141,0,9
04-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00168,1,6
26-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00164,23,69
03-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00156,4,30
30-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00154,0,5
15-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00148,5,19
04-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00151,2,16
14-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00165,2,4
04-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00139,6,26
06-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00177,0,2
13-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00161,1,2
15-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00153,0,18
31-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00157,2,23
16-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00177,0,3
23-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00176,0,4
27-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00151,0,8
23-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00141,0,3
09-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00151,0,3
21-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00172,3,3
25-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00159,1,2
03-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00170,0,1
19-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00146,4,24
11-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00157,1,8
15-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00167,6,18
16-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00177,0,1
16-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00151,1,14
11-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00167,4,42
