date,state,district,pincode,age_0_5,age_5_17,age_18_greater
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,1,6,0
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,3,1,0
18-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,1,1,0
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,2,1,0
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,2,0,0
02-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,2,7,0
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,9,4,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,0,2,0
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,1,0,0
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,3,1,0
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,2,1,0
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00103,0,1,0
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,2,1,0
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,4,1,0
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,2,1,0
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,0,9,0
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,12,5,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,2,2,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,7,12,0
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,3,2,0
24-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,2,1,0
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,8,8,0
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,1,3,0
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,1,0,0
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,11,5,0
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,5,0,0
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,5,4,0
06-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,0,1,0
17-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,9,2,0
20-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,2,5,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,1,0,0
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,0,2,0
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,1,2,0
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,0,1,0
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,3,1,0
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,3,1,0
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,3,4,0
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,0,1,0
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,5,1,0
27-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,3,0,0
23-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,0,1,0
06-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,2,0,0
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,0,1,0
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,6,7,0
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,2,1,0
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,0,3,0
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,0,2,0
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,2,2,0
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,2,0,0
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,1,5,0
28-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,1,1,0
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,1,0,0
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,1,1,0
28-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,1,0,0
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,2,5,0
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,1,0,0
17-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,5,0,0
24-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,1,1,0
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,2,0,0
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,1,4,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,0,2,0
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00096,4,5,0
05-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,1,3,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,3,1,0
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,1,2,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,15,7,0
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,1,2,0
23-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,1,2,0
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,3,2,0
29-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,2,0,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,4,0,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,1,3,0
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,5,4,0
09-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,6,9,0
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,0,1,0
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,7,5,0
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,3,1,0
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,5,4,0
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,4,2,0
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,1,0,0
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,2,0,0
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,5,0,0
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,1,1,0
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,1,1,0
18-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,5,2,0
21-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,1,0,0
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,1,0,0
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,4,0,0
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,2,7,0
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,19,2,0
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,3,3,0
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,0,5,0
26-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,1,0,0
27-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,3,1,0
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,2,1,0
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,0,2,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,1,0,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00108,1,1,0
23-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,2,0,0
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,1,3,0
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,1,3,0
17-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,8,8,0
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,2,0,0
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,3,0,0
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,1,2,0
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,1,1,0
24-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,3,0,0
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,2,2,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,5,5,0
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,4,5,0
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,1,0,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,5,6,0
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,9,4,0
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,2,2,0
29-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,0,1,0
27-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,0,1,0
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,1,2,0
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,4,2,0
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,2,0,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,0,2,0
17-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,4,10,0
05-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,4,7,0
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,0,1,0
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,4,1,0
23-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,0,2,0
18-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00117,2,2,0
24-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,1,2,0
24-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,0,1,0
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,2,1,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,2,2,0
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,3,3,0
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,2,0,0
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,3,0,0
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,4,2,0
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,1,0,0
01-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,1,1,0
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,5,2,0
30-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,0,1,0
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,1,1,0
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,4,3,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,0,1,1
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,2,1,0
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,2,1,0
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,2,0,0
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,3,3,0
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,2,0,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,4,5,0
05-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00127,1,0,0
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,1,0,0
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,3,2,0
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,1,0,0
31-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,5,0,0
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00120,1,0,0
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,0,8,0
03-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,2,2,1
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,3,2,0
19-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,5,2,0
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,1,1,0
02-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,6,4,0
27-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,1,0,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,2,5,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,2,0,0
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,3,5,0
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,1,2,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,7,4,0
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,1,9,0
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,4,3,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,3,4,0
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,2,2,0
08-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,1,0,0
30-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00112,7,5,0
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,6,5,0
27-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,1,0,0
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,1,1,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,0,2,0
26-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,3,0,0
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,2,3,0
04-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,2,1,0
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,3,2,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,2,5,0
05-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,4,1,0
10-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,12,10,0
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,4,2,0
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,6,0,0
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,1,4,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,0,1,0
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,0,3,0
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,0,4,0
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,0,1,0
27-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00128,1,0,0
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,4,1,0
02-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,1,1,0
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,4,0,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,1,2,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,3,1,0
15-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,1,3,0
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,2,4,0
01-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,1,0,0
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,2,1,0
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,4,1,0
25-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,1,0,0
13-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00086,3,5,0
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,1,2,0
25-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,1,0,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,8,12,0
26-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,1,0,0
26-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,3,4,0
28-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,1,0,0
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,2,0,0
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,0,1,0
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,3,0,0
21-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,1,0,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,2,11,0
12-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,4,2,0
19-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,0,2,0
20-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,2,0,0
18-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,1,0,0
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,2,1,0
20-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,3,0,0
11-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,5,6,0
23-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,0,4,0
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,2,0,0
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00122,4,1,0
06-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00093,1,0,0
25-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,3,1,0
13-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00113,1,2,0
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,3,4,0
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00097,2,1,0
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,0,3,0
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,0,7,0
05-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,1,2,0
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,8,5,0
15-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,8,3,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,6,12,0
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,2,3,0
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,2,2,0
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00123,1,0,0
20-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00102,4,2,0
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,1,1,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,1,3,0
29-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,2,1,0
18-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00124,1,2,0
10-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,3,1,0
30-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00129,1,0,0
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00130,0,1,0
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,4,0,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,1,2,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,0,1,0
24-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,5,2,0
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,7,2,0
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00094,6,5,0
02-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,3,3,0
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,7,0,0
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00115,2,0,0
28-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,5,1,0
07-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,4,0,0
31-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,7,2,0
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00101,4,0,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00110,0,2,0
25-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,2,5,0
12-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,5,1,0
15-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,9,4,0
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00089,13,1,0
09-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,1,2,0
22-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,2,5,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,2,2,0
16-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,1,2,0
17-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,4,0,0
19-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,6,2,0
25-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,3,0,0
23-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,4,0,0
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00087,3,1,0
26-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,2,2,0
06-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00131,1,2,0
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00098,1,0,0
25-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00121,1,0,0
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,4,0,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00111,1,2,0
14-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00116,1,1,0
23-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00125,1,1,0
18-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00106,1,0,0
22-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,30,0,0
14-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00109,1,2,0
18-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,0,2,0
25-12-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00104,0,5,0
16-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00114,4,1,0
13-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00107,1,0,0
30-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00119,10,11,0
09-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,7,6,0
24-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00095,2,3,0
15-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00099,4,5,0
16-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00100,10,6,0
24-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00090,1,1,0
27-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00118,0,1,0
27-10-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00105,1,3,0
11-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00088,2,1,0
17-11-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00126,1,1,0
08-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00127,0,1,0
03-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00092,4,8,0
07-09-2025,Uttar Pradesh,Allahabad,SAMPLE_PIN_00091,2,2,0
15-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00132,20,9,1
11-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00133,4,4,0
25-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00134,6,0,0
25-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00135,1,0,0
20-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00136,0,1,0
21-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00132,1,0,0
11-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00137,1,0,0
26-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00138,0,1,0
16-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00139,3,4,0
16-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00140,5,7,0
19-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00141,3,3,0
18-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00142,7,1,0
05-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00143,6,1,0
05-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00132,26,8,0
19-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00144,2,3,0
13-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00145,0,1,0
22-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00133,8,0,0
24-12-2025,Rajasthan,Alwar,SAMPLE_PIN_00143,4,1,1
05-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00146,1,1,0
31-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00136,1,1,0
24-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00147,8,3,0
14-11-2025,Rajasthan,Alwar,SAMPLE_PIN_00148,8,5,1
16-10-2025,Rajasthan,Alwar,SAMPLE_PIN_00149,1,2,0
17-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00150,1,2,0
26-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00139,3,1,0
24-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00151,4,3,0
16-09-2025,Rajasthan,Alwar,SAMPLE_PIN_00152,8,4,0
